"","teams","opp","date","opener.odds","opener.juice","pinn.odds","pinn.juice","opener","totals","totalsjuice"
"2816","Tampa Bay","N.Y. Giants",2015-11-08,1,-110,1.5,-108,47,49,-111
"2817","Atlanta","San Francisco",2015-11-08,-2.5,-115,-9.5,-105,45.5,43.5,100
"2818","San Francisco","Atlanta",2015-11-08,2.5,-105,9.5,-105,45.5,43.5,-110
"2819","Denver","Indianapolis",2015-11-08,-3,-110,-3.5,111,45,45,-106
"2820","Indianapolis","Denver",2015-11-08,3,-110,3.5,-123,45,45,-104
"2821","Philadelphia","Dallas",2015-11-08,3,-120,-3,-118,44.5,43.5,-106
"2822","Dallas","Philadelphia",2015-11-08,-3,100,3,107,44.5,43.5,-104
"2823","Chicago","San Diego",2015-11-09,3.5,-110,3.5,-108,50,49,-110
"2824","San Diego","Chicago",2015-11-09,-3.5,-110,-3.5,-102,50,49,100
"2825","Buffalo","N.Y. Jets",2015-11-12,3,-110,2.5,-109,44.5,41.5,104
"2826","N.Y. Jets","Buffalo",2015-11-12,-3,-110,-2.5,-101,44.5,41.5,-115
"2827","Chicago","Los Angeles",2015-11-15,9,-110,7.5,-102,42.5,42,-110
"2828","Los Angeles","Chicago",2015-11-15,-9,-110,-7.5,-108,42.5,42,100
"2829","New Orleans","Washington",2015-11-15,0,-110,-1,-105,50,52,-105
"2830","Washington","New Orleans",2015-11-15,0,-110,1,-105,50,52,-105
"2831","Detroit","Green Bay",2015-11-15,11,-110,10.5,-113,48,50,-102
"2832","Green Bay","Detroit",2015-11-15,-11,-110,-10.5,102,48,50,-108
"2833","Miami","Philadelphia",2015-11-15,5.5,-110,5.5,-108,47,49,-103
"2834","Philadelphia","Miami",2015-11-15,-5.5,-110,-5.5,-102,47,49,-107
"2835","Jacksonville","Baltimore",2015-11-15,6.5,-110,4,-105,50,47,-106
"2836","Baltimore","Jacksonville",2015-11-15,-6.5,-110,-4,-105,50,47,-104
"2837","Dallas","Tampa Bay",2015-11-15,-1,-110,-1,-102,43.5,43.5,104
"2838","Tampa Bay","Dallas",2015-11-15,1,-110,1,-108,43.5,43.5,-115
"2839","Cleveland","Pittsburgh",2015-11-15,4.5,-110,7,-105,41,43.5,101
"2840","Pittsburgh","Cleveland",2015-11-15,-4.5,-110,-7,-105,41,43.5,-111
"2841","Carolina","Tennessee",2015-11-15,-6,-115,-3.5,-105,42.5,42.5,-107
"2842","Tennessee","Carolina",2015-11-15,6,-105,3.5,-105,42.5,42.5,-103
"2843","Minnesota","Oakland",2015-11-15,3,100,3,102,43.5,44,-107
"2844","Oakland","Minnesota",2015-11-15,-3,-120,-3,-113,43.5,44,-103
"2845","Kansas City","Denver",2015-11-15,7,-110,4,-113,42.5,42,-101
"2846","Denver","Kansas City",2015-11-15,-7,-110,-4,102,42.5,42,-109
"2847","New England","N.Y. Giants",2015-11-15,-7,-110,-7,-104,54,52.5,-104
"2848","N.Y. Giants","New England",2015-11-15,7,-110,7,-106,54,52.5,-106
"2849","Arizona","Seattle",2015-11-15,2.5,-105,3,-113,45,43.5,-106
"2850","Seattle","Arizona",2015-11-15,-2.5,-115,-3,102,45,43.5,-104
"2851","Houston","Cincinnati",2015-11-16,13,-110,10,-105,48,46.5,-102
"2852","Cincinnati","Houston",2015-11-16,-13,-110,-10,-105,48,46.5,-108
"2853","Tennessee","Jacksonville",2015-11-19,3,-115,3,-120,45,41.5,104
"2854","Jacksonville","Tennessee",2015-11-19,-3,-105,-3,109,45,41.5,-115
"2855","Dallas","Miami",2015-11-22,1,-110,-2.5,-110,46,45,-105
"2856","Miami","Dallas",2015-11-22,-1,-110,2.5,100,46,45,-105
"2857","Indianapolis","Atlanta",2015-11-22,4,-110,3.5,-114,47,47.5,-108
"2858","Atlanta","Indianapolis",2015-11-22,-4,-110,-3.5,103,47,47.5,-102
"2859","N.Y. Jets","Houston",2015-11-22,-3,-110,-4,-103,40.5,40,-106
"2860","Houston","N.Y. Jets",2015-11-22,3,-110,4,-107,40.5,40,-104
"2861","Washington","Carolina",2015-11-22,7.5,-110,7,-104,45.5,44,-107
"2862","Carolina","Washington",2015-11-22,-7.5,-110,-7,-106,45.5,44,-103
"2863","Los Angeles","Baltimore",2015-11-22,0,-110,3,-110,43,41,-107
"2864","Baltimore","Los Angeles",2015-11-22,0,-110,-3,100,43,41,-103
"2865","Denver","Chicago",2015-11-22,-3,-115,-2.5,-102,43,41.5,-101
"2866","Chicago","Denver",2015-11-22,3,-105,2.5,-108,43,41.5,-109
"2867","Tampa Bay","Philadelphia",2015-11-22,7,-110,7,-113,45.5,46,-105
"2868","Philadelphia","Tampa Bay",2015-11-22,-7,-110,-7,102,45.5,46,-105
"2869","Oakland","Detroit",2015-11-22,0,-110,-2,-110,48,50,-107
"2870","Detroit","Oakland",2015-11-22,0,-110,2,100,48,50,-103
"2871","Kansas City","San Diego",2015-11-22,-3,-110,-3,-118,45.5,45.5,-101
